time,yaw_deg
0.2964191436767578,-0.0
0.3244132995605469,-0.30000000000001137
0.3454163074493408,-0.37000000000000455
0.35239505767822266,-0.35000000000002274
0.3664419651031494,-0.3100000000000023
0.37340426445007324,-0.2600000000000193
0.38742613792419434,-0.13000000000002387
0.3944060802459717,-0.060000000000002274
0.41542816162109375,0.12999999999999545
0.4224081039428711,0.1799999999999784
0.43642210960388184,0.2599999999999909
0.44339919090270996,0.30999999999997385
0.45743322372436523,0.339999999999975
0.46439504623413086,0.339999999999975
0.48543715476989746,0.29999999999998295
0.4924280643463135,0.2699999999999818
0.5064640045166016,0.14999999999997726
0.5134272575378418,0.08999999999997499
0.5273919105529785,-0.030000000000001137
0.5344109535217285,-0.0700000000000216
0.555413007736206,-0.21999999999999886
0.5624401569366455,-0.27000000000001023
0.576430082321167,-0.30000000000001137
0.583428144454956,-0.3200000000000216
0.5974321365356445,-0.29000000000002046
0.6044421195983887,-0.2600000000000193
0.6254472732543945,-0.13000000000002387
0.6324160099029541,-0.0700000000000216
0.6534392833709717,0.03999999999999204
0.6604049205780029,0.09999999999999432
0.6674370765686035,0.11999999999997613
0.6744272708892822,0.1599999999999966
0.6884222030639648,0.20999999999997954
0.6954019069671631,0.20999999999997954
0.7023942470550537,0.20999999999997954
0.7164332866668701,0.1599999999999966
0.7234041690826416,0.1599999999999966
0.7374241352081299,0.11999999999997613
0.7444112300872803,0.07999999999998408
0.7655222415924072,-0.040000000000020464
0.7724132537841797,-0.0800000000000125
0.7864000797271729,-0.12000000000000455
0.7933952808380127,-0.13000000000002387
0.8074181079864502,-0.14000000000001478
0.814410924911499,-0.14000000000001478
0.8354291915893555,-0.14000000000001478
0.8424072265625,-0.10000000000002274
0.8564169406890869,-0.040000000000020464
0.8634171485900879,-0.010000000000019327
0.8774199485778809,0.05999999999997385
0.8844389915466309,0.07999999999998408
0.9054162502288818,0.12999999999999545
0.9124400615692139,0.14999999999997726
0.9264430999755859,0.13999999999998636
0.9333970546722412,0.14999999999997726
0.9474351406097412,0.11999999999997613
0.9544119834899902,0.08999999999997499
0.9754312038421631,0.05999999999997385
0.9824151992797852,0.030000000000001137
1.003418207168579,-0.0
1.010439157485962,-0.010000000000019327
1.017395257949829,-0.010000000000019327
1.024400234222412,-0.020000000000010232
