time,yaw_deg
0.3106539249420166,-0.0
0.3246431350708008,-0.009999999999990905
0.3386721611022949,-0.009999999999990905
0.34563612937927246,-0.030000000000001137
0.35264110565185547,-0.030000000000001137
0.3666560649871826,-0.060000000000002274
0.37364816665649414,-0.0800000000000125
0.3876609802246094,-0.11000000000001364
0.39465808868408203,-0.13999999999998636
0.40164709091186523,-0.1699999999999875
0.41566896438598633,-0.18999999999999773
0.422666072845459,-0.21000000000000796
0.43666505813598633,-0.22999999999998977
0.4436662197113037,-0.21999999999999886
0.46466517448425293,-0.21999999999999886
0.4716610908508301,-0.22999999999998977
0.48566412925720215,-0.2599999999999909
0.4926340579986572,-0.2599999999999909
0.5066750049591064,-0.2599999999999909
0.513648271560669,-0.28000000000000114
0.5276873111724854,-0.27000000000001023
0.534649133682251,-0.2599999999999909
0.5556900501251221,-0.30000000000001137
0.5626471042633057,-0.30000000000001137
0.5766589641571045,-0.28999999999999204
0.5836331844329834,-0.30000000000001137
0.597675085067749,-0.28000000000000114
0.6046531200408936,-0.28000000000000114
0.6256871223449707,-0.28999999999999204
0.6326720714569092,-0.28000000000000114
0.6466841697692871,-0.27000000000001023
0.6536550521850586,-0.27000000000001023
0.6676809787750244,-0.28000000000000114
0.6746690273284912,-0.27000000000001023
0.6886782646179199,-0.30000000000001137
0.6956510543823242,-0.3100000000000023
0.7026810646057129,-0.3100000000000023
0.7166671752929688,-0.3300000000000125
0.7236490249633789,-0.3400000000000034
0.7376570701599121,-0.37000000000000455
0.7446761131286621,-0.37000000000000455
0.7516491413116455,-0.37999999999999545
0.7656490802764893,-0.4300000000000068
0.772637128829956,-0.46000000000000796
0.7866449356079102,-0.5099999999999909
0.7936592102050781,-0.5300000000000011
0.8076810836791992,-0.5600000000000023
0.8146460056304932,-0.5999999999999943
0.8356490135192871,-0.6899999999999977
0.8496460914611816,-0.8300000000000125
0.8566710948944092,-0.8799999999999955
0.8706710338592529,-0.9699999999999989
0.8776760101318359,-1.0500000000000114
0.8846590518951416,-1.1299999999999955
0.8986780643463135,-1.3000000000000114
0.9056529998779297,-1.3899999999999864
0.9196550846099854,-1.5800000000000125
0.92665696144104,-1.7299999999999898
0.9476730823516846,-2.1999999999999886
0.9546842575073242,-2.3799999999999955
0.9686729907989502,-2.8400000000000034
0.9756619930267334,-3.0999999999999943
0.9896550178527832,-3.6399999999999864
0.9966692924499512,-3.930000000000007
1.0176680088043213,-4.949999999999989
1.024651050567627,-5.360000000000014
1.0386521816253662,-6.219999999999999
1.0456509590148926,-6.689999999999998
1.0596961975097656,-7.659999999999997
1.0666391849517822,-8.180000000000007
1.0876522064208984,-9.900000000000006
1.0946741104125977,-10.52000000000001
1.1086671352386475,-11.72999999999999
1.1156480312347412,-12.319999999999993
1.1296751499176025,-13.610000000000014
1.136641025543213,-14.259999999999991
1.1576800346374512,-16.319999999999993
1.1646721363067627,-17.039999999999992
1.185657024383545,-19.129999999999995
1.1926939487457275,-19.870000000000005
1.1996500492095947,-20.620000000000005
1.2066631317138672,-21.329999999999984
1.2206430435180664,-22.77000000000001
