time,yaw_deg
0.294313907623291,-0.0
0.30130815505981445,0.009999999999990905
0.30830883979797363,-0.020000000000010232
0.32230496406555176,-0.020000000000010232
0.3293039798736572,-0.030000000000001137
0.3363308906555176,-0.040000000000020464
0.35030198097229004,-0.060000000000002274
0.3573129177093506,-0.060000000000002274
0.3713078498840332,-0.060000000000002274
0.37831807136535645,-0.06999999999999318
0.3853030204772949,-0.09000000000000341
0.3993508815765381,-0.09999999999999432
0.40631699562072754,-0.09999999999999432
0.4203341007232666,-0.12000000000000455
0.42731785774230957,-0.12000000000000455
0.44832515716552734,-0.05000000000001137
0.4553048610687256,-0.030000000000001137
0.469318151473999,-0.05000000000001137
0.4763069152832031,-0.06999999999999318
0.49034786224365234,-0.0800000000000125
0.49733901023864746,-0.09000000000000341
0.5183279514312744,-0.12999999999999545
0.5253329277038574,-0.13999999999998636
0.5393369197845459,-0.15000000000000568
0.5463368892669678,-0.15000000000000568
0.5603067874908447,-0.15000000000000568
0.5673367977142334,-0.15000000000000568
0.5883409976959229,-0.12999999999999545
0.5953488349914551,-0.1599999999999966
0.609328031539917,-0.1599999999999966
0.6163349151611328,-0.1599999999999966
0.6303389072418213,-0.12999999999999545
0.6373229026794434,-0.12999999999999545
0.658322811126709,-0.13999999999998636
0.6653239727020264,-0.15000000000000568
0.6863069534301758,-0.19999999999998863
0.6933090686798096,-0.21000000000000796
0.7003018856048584,-0.21999999999999886
0.7073037624359131,-0.2300000000000182
0.7213270664215088,-0.18000000000000682
0.7282969951629639,-0.18000000000000682
0.7353048324584961,-0.18000000000000682
0.7493140697479248,-0.18000000000000682
0.7563040256500244,-0.18999999999999773
0.7703380584716797,-0.1599999999999966
0.7772982120513916,-0.1599999999999966
0.7983279228210449,-0.15000000000000568
0.8052999973297119,-0.15000000000000568
0.8193252086639404,-0.12999999999999545
0.8263311386108398,-0.12999999999999545
0.8403239250183105,-0.15000000000000568
0.8473320007324219,-0.13999999999998636
0.8683340549468994,-0.1599999999999966
0.8753252029418945,-0.15000000000000568
0.889348030090332,-0.17000000000001592
0.8963220119476318,-0.17000000000001592
0.9103138446807861,-0.21000000000000796
0.9173438549041748,-0.21999999999999886
0.9383358955383301,-0.21000000000000796
0.9453480243682861,-0.19999999999998863
0.959326982498169,-0.18999999999999773
0.9663028717041016,-0.21000000000000796
0.980349063873291,-0.21999999999999886
0.9872980117797852,-0.21000000000000796
1.008345127105713,-0.21999999999999886
1.0153498649597168,-0.19999999999998863
1.0363349914550781,-0.17000000000001592
1.0433158874511719,-0.15000000000000568
1.050333023071289,-0.13999999999998636
1.0573170185089111,-0.09999999999999432
1.0713279247283936,-0.040000000000020464
