time,yaw_deg
0.9172453880310059,-0.0
0.9572534561157227,-13.670000000000073
0.99729323387146,-11.720000000000027
1.987645149230957,12.210000000000036
2.4172608852386475,-19.529999999999973
3.0075368881225586,-4.3900000000001
3.179267406463623,-9.279999999999973
3.2276484966278076,-11.230000000000018
3.9972774982452393,-19.529999999999973
4.138203144073486,-6.839999999999918
4.177541255950928,-6.839999999999918
4.607645750045776,-7.809999999999945
4.647647142410278,-6.839999999999918
4.7366883754730225,-19.039999999999964
5.0274152755737305,-1.9500000000000455
5.697494745254517,1.9500000000000455
5.867671728134155,-7.809999999999945
6.186728239059448,-4.880000000000109
6.396950721740723,-2.4400000000000546
6.47808837890625,-0.9800000000000182
6.647049188613892,-5.369999999999891
6.687621593475342,-15.1400000000001
6.737095594406128,-14.160000000000082
6.856878042221069,-1.9500000000000455
7.03672981262207,-9.769999999999982
7.076731443405151,-16.1099999999999
7.236972332000732,-6.349999999999909
7.287323951721191,-12.700000000000045
7.536684274673462,-6.349999999999909
7.765798091888428,-5.8599999999999
7.80681586265564,-14.160000000000082
8.138214349746704,-8.299999999999955
8.637064933776855,-4.880000000000109
8.68729543685913,-1.9500000000000455
9.037007808685303,-1.4600000000000364
9.399213075637817,-1.4600000000000364
